Date,Close,High,Low,Open,Volume,MA7,MA21,Daily_Return
2015-10-20,269.4630126953125,270.8349914550781,263.22698974609375,263.5719909667969,30889800,262.05157688685824,248.79566737583704,0.022874541953110006
2015-10-21,266.2720031738281,270.7699890136719,263.8389892578125,269.3059997558594,25637300,264.09200613839283,250.23433430989584,-0.011842105859227958
2015-10-22,274.02301025390625,276.510009765625,266.135009765625,266.4960021972656,37808600,266.90672084263394,251.97119213285902,0.02910935805375714
2015-10-23,276.4960021972656,278.6839904785156,273.5429992675781,273.64898681640625,29442500,268.8534371512277,253.83800179617745,0.009024760150864397
2015-10-24,281.65399169921875,281.70599365234375,276.5039978027344,276.5039978027344,25942400,270.42686244419644,255.88200160435267,0.018654842966854712
2015-10-25,283.67999267578125,294.0589904785156,281.44500732421875,281.44500732421875,45717100,273.5750034877232,258.0449058896019,0.00719322656973409
2015-10-26,285.29998779296875,285.29998779296875,280.510009765625,283.62799072265625,32108800,276.6982857840402,260.1838102794829,0.005710642833521851
2015-10-27,293.7879943847656,296.2120056152344,285.00799560546875,285.1809997558594,46331800,280.1732831682478,262.4564288911365,0.02975116352951379
2015-10-28,304.6180114746094,306.33099365234375,293.7030029296875,293.7030029296875,50808100,285.65128435407365,265.39209638323103,0.03686337528027095
2015-10-29,313.8550109863281,318.1700134277344,301.822998046875,304.3240051269531,64495900,291.34157017299106,268.7992873418899,0.030323221752396767
2015-10-30,328.0150146484375,334.16900634765625,313.94000244140625,313.9429931640625,78305000,298.70142909458707,272.8032880510603,0.0451163854851635
2015-10-31,314.1659851074219,332.7770080566406,309.2510070800781,328.5119934082031,48598100,303.3459995814732,276.09971618652344,-0.042220718328576656
2015-11-01,325.4309997558594,327.47198486328125,311.8810119628906,315.0050048828125,37001100,309.31042916434154,279.8321446010045,0.0358568883406829
2015-11-02,361.1889953613281,365.3599853515625,323.2090148925781,325.9419860839844,101918000,320.15171595982144,285.3502873011998,0.10987888563872117
2015-11-03,403.4169921875,417.8999938964844,357.6470031738281,361.87298583984375,206162000,335.81300136021207,292.67928713843935,0.11691385221725148
2015-11-04,411.56298828125,495.56201171875,380.5480041503906,403.66400146484375,263900000,351.09085518973217,300.2780485607329,0.020192496229717305
2015-11-05,386.35400390625,447.5610046386719,374.58099365234375,408.0769958496094,151824992,361.4478541782924,306.5653817313058,-0.06125182558391995
2015-11-06,374.4700012207031,395.83599853515625,354.0249938964844,388.0469970703125,122687000,368.0842808314732,311.87971569242933,-0.03075936204981211
2015-11-07,386.48199462890625,390.58599853515625,372.4330139160156,374.2690124511719,56625100,378.4151393345424,317.39600045340404,0.03207731826059823
2015-11-08,373.3680114746094,389.8949890136719,368.70001220703125,384.27801513671875,51817600,385.2632838657924,322.7162388392857,-0.03393167944832387
2015-11-09,380.2569885253906,385.27801513671875,362.8949890136719,374.3240051269531,68224400,387.9872828892299,328.27909487769716,0.01845090323505061
2015-11-10,336.8190002441406,381.3869934082031,329.1080017089844,379.9840087890625,95797904,378.47328404017856,331.4865228562128,-0.11423324118170564
2015-11-11,311.0840148925781,340.5849914550781,300.99700927734375,339.82000732421875,107070000,364.11914498465404,333.62042817615327,-0.0764059786796728
2015-11-12,338.1520080566406,345.08099365234375,313.3559875488281,314.0790100097656,78477800,357.233145577567,336.67418997628346,0.08701184203697987
2015-11-13,336.75299072265625,340.91400146484375,326.07501220703125,338.49798583984375,52003000,351.8450012207031,339.5435703822545,-0.00413724390407888
2015-11-14,332.906005859375,338.1809997558594,329.9700012207031,336.6239929199219,38612000,344.19128853934154,341.98414248511904,-0.011423758568634534
2015-11-15,320.1659851074219,334.6619873046875,317.489990234375,333.0509948730469,44213100,336.5909990583147,343.72157069614957,-0.03826912259833104
2015-11-16,330.7510070800781,331.6260070800781,315.9049987792969,319.7349853515625,47980100,329.51871599469865,345.8859049479167,0.033061044786206084
2015-11-17,335.093994140625,338.3500061035156,329.614013671875,330.36199951171875,51001600,329.2722865513393,347.8528573172433,0.013130684314123231
2015-11-18,334.5899963378906,336.531005859375,330.6400146484375,334.5929870605469,43783800,332.63028390066967,349.2800946916853,-0.0015040490475721757
2015-11-19,326.14898681640625,335.3340148925781,325.27301025390625,334.6789855957031,45011100,330.91556658063615,349.8655221121652,-0.025227919584780656
2015-11-20,322.0220031738281,326.4729919433594,312.2170104980469,326.4110107421875,53152900,328.81113978794644,349.5801406133743,-0.012653676109382728
2015-11-21,326.927001953125,328.15899658203125,319.5950012207031,322.0920104980469,28200500,327.95699637276783,350.18780808221726,0.015231874626433939
2015-11-22,324.5360107421875,327.010009765625,321.2590026855469,326.9750061035156,23439400,328.58128574916293,350.1451895577567,-0.0073135323685509235
2015-11-23,323.0459899902344,325.1180114746094,321.2900085449219,324.3500061035156,27478900,327.4805690220424,348.32885596865697,-0.004591233954424845
2015-11-24,320.0459899902344,323.0580139160156,318.1180114746094,323.0140075683594,29362600,325.3308541434152,344.3588082449777,-0.009286603434051854
2015-11-25,328.20599365234375,329.1340026855469,316.7699890136719,320.0450134277344,41666900,324.4188537597656,340.3894275483631,0.025496347141729103
2015-11-26,352.6839904785156,366.7569885253906,328.22900390625,328.3030090332031,106105000,328.2095685686384,338.78609357561385,0.07458119991586898
2015-11-27,358.0419921875,363.5889892578125,347.8699951171875,351.8609924316406,55179100,333.3552812848772,338.0038074311756,0.015192075210770817
2015-11-28,357.3810119628906,359.5360107421875,352.1719970703125,357.1409912109375,36816600,337.7058541434152,336.61804635184154,-0.0018460969356444146
2015-11-29,371.29400634765625,371.9389953613281,355.6659851074219,357.47198486328125,40409300,344.3855678013393,336.519284202939,0.038930424166492505
2015-11-30,377.3210144042969,382.3630065917969,370.38299560546875,371.43701171875,71701600,352.13914271763394,336.3794759114583,0.016232441013328103
2015-12-01,362.4880065917969,378.9309997558594,356.56298828125,377.41400146484375,60452200,358.20228794642856,337.601809547061,-0.03931137478764046
2015-12-02,359.18701171875,362.23199462890625,349.4649963378906,361.8450012207031,54160500,362.6281476702009,339.8924284435454,-0.009106494043992441
2015-12-03,361.0459899902344,370.2749938964844,357.4119873046875,359.33099365234375,50714900,363.82271902901783,340.9826180594308,0.0051755164046409785
2015-12-04,363.1830139160156,363.5159912109375,355.7569885253906,361.2619934082031,35784100,364.5571507045201,342.24119059244794,0.005918979811516678
2015-12-05,388.9490051269531,389.7850036621094,363.22900390625,363.72100830078125,66282200,369.0668640136719,344.90990484328495,0.0709449236987052
2015-12-06,388.7829895019531,402.8089904785156,387.0889892578125,389.55499267578125,77762000,371.56529017857144,348.17738124302457,-0.0004268313398714252
2015-12-07,395.5360107421875,399.968994140625,385.4110107421875,389.9779968261719,63455800,374.1674325125558,351.2623814174107,0.017369641734802377
2015-12-08,415.56298828125,415.56298828125,389.95001220703125,395.7539978027344,57801400,381.74957275390625,355.09423828125,0.05063250120130314
2015-12-09,417.56298828125,423.1199951171875,406.2909851074219,414.4410095214844,90917200,390.0889979771205,359.04533313569567,0.0048127481426387675
2015-12-10,415.47900390625,419.5090026855469,411.5480041503906,417.9880065917969,52138900,397.8651428222656,363.2991434733073,-0.0049908263746698545
2015-12-11,451.93798828125,451.93798828125,415.281005859375,415.281005859375,110944000,410.544424874442,369.4856189546131,0.08775168909191544
2015-12-12,434.99700927734375,469.1029968261719,410.7409973144531,452.3349914550781,131969000,417.1227111816406,374.6318097795759,-0.03748518478903251
2015-12-13,433.7550048828125,441.67999267578125,426.26800537109375,431.6600036621094,55050600,423.5472848074777,379.8327142624628,-0.002855202146319513
2015-12-14,444.1820068359375,447.1419982910156,430.45599365234375,433.2720031738281,130496000,430.4967128208705,385.6010960170201,0.024038920210135872
2015-12-15,465.3210144042969,465.3210144042969,443.87799072265625,443.87799072265625,83121104,437.6050022670201,392.51895432245163,0.047590868704790346
2015-12-16,454.9339904785156,465.2080078125,443.85101318359375,465.2080078125,107944000,442.9437168666295,398.55362083798366,-0.022322275599520713
2015-12-17,456.0780029296875,457.8599853515625,448.8580017089844,454.7770080566406,47978400,448.7435738699777,403.4771452404204,0.0025146778985860596
2015-12-18,463.6159973144531,465.177001953125,454.94000244140625,455.84698486328125,60220100,450.41186087472096,408.5044788178943,0.01652786219976443
2015-12-19,462.3219909667969,465.58099365234375,456.7650146484375,463.552001953125,47892700,454.3154296875,413.5016682942708,-0.0027911166895705497
2015-12-20,442.68499755859375,462.6449890136719,434.3380126953125,462.2340087890625,75409400,455.5911429268973,416.9012393043155,-0.042474711979715085
2015-12-21,438.6390075683594,444.72900390625,427.31201171875,442.8380126953125,77639696,454.7992858886719,419.8211437406994,-0.009139659153908575
2015-12-22,436.5719909667969,443.68798828125,435.5159912109375,437.4360046386719,50840400,450.6922825404576,423.3489525204613,-0.004712341050152391
2015-12-23,442.4010009765625,444.52899169921875,436.6189880371094,436.7200012207031,47161400,448.90185546875,427.3115234375,0.013351772743957158
2015-12-24,454.9849853515625,458.45599365234375,443.0769958496094,443.09100341796875,57157200,448.74571010044644,431.7848089308966,0.028444746614998406
2015-12-25,455.65301513671875,458.30499267578125,452.07501220703125,454.8550109863281,39078500,447.60814121791293,436.18814232235866,0.0014682457809900296
2015-12-26,417.27398681640625,457.489013671875,405.760009765625,455.7560119628906,116166000,441.17271205357144,437.53695097423736,-0.08422862802476327
2015-12-27,422.822998046875,424.0069885253906,408.88299560546875,416.5140075683594,53591200,438.3352835518973,439.15790376209077,0.01329824385364864
2015-12-28,422.27899169921875,429.7690124511719,418.4809875488281,423.3429870605469,49638600,435.9981384277344,440.43137904575894,-0.0012866053884702522
2015-12-29,432.9830017089844,432.9830017089844,420.62701416015625,422.0979919433594,51596500,435.4854256766183,441.26090349469865,0.02534819448794612
2015-12-30,426.6199951171875,434.3869934082031,422.0840148925781,433.29998779296875,46889400,433.23099626813615,441.6921895345052,-0.014695742250116273
2015-12-31,430.5669860839844,432.9209899902344,418.7349853515625,425.875,45996600,429.74271065848217,442.41066487630206,0.009251772096881439
2016-01-01,434.3340148925781,436.2460021972656,427.5150146484375,430.72100830078125,36278900,426.69713919503346,441.57238042922245,0.008748995929425352
2016-01-02,433.43798828125,436.06201171875,431.8699951171875,434.62200927734375,30096600,429.0062822614397,441.4981413341704,-0.0020629897281927434
2016-01-03,430.010986328125,433.7430114746094,424.70599365234375,433.5780029296875,39633800,430.0331377301897,441.3198547363281,-0.00790655652199379
2016-01-04,433.09100341796875,434.5169982910156,429.0840148925781,430.0610046386719,38477500,431.5777108328683,440.79171171642486,0.007162647438718084
2016-01-05,431.9599914550781,434.1820068359375,429.6759948730469,433.0690002441406,34522600,431.4315665108817,439.20309157598587,-0.0026114880105212457
2016-01-06,429.1050109863281,431.8559875488281,426.34100341796875,431.8559875488281,34042500,431.7865687779018,437.97314017159596,-0.006609363193875617
2016-01-07,458.0480041503906,458.7659912109375,429.0769958496094,430.010986328125,87562200,435.7124285016741,438.06694975353423,0.06744967414278147
2016-01-08,453.2300109863281,462.9339904785156,447.93798828125,457.5379943847656,56993000,438.411856515067,437.5723789760045,-0.010518533255044149
2016-01-09,447.6109924316406,454.6400146484375,446.8890075683594,453.38299560546875,32278000,440.4365713936942,436.8718552362351,-0.012397719520954253
2016-01-10,447.9909973144531,448.3089904785156,440.35101318359375,448.2380065917969,35995900,443.00514439174106,437.12452189127606,0.0008489623562373261
2016-01-11,448.4280090332031,450.6619873046875,443.8550109863281,448.697998046875,40450000,445.1961451939174,437.59066481817337,0.0009754921892843882
2016-01-12,435.69000244140625,448.1820068359375,435.69000244140625,448.1820068359375,115607000,445.72900390625,437.5486653645833,-0.028405912064368155
2016-01-13,432.3710021972656,435.1860046386719,424.4429931640625,434.6650085449219,173888000,446.19557407924106,437.07104637509303,-0.007617802165628018
2016-01-14,430.3059997558594,433.3240051269531,427.8450012207031,432.2879943847656,43945500,442.232430594308,435.89585658482144,-0.004775996611502853
2016-01-15,364.33099365234375,430.2550048828125,364.33099365234375,430.2550048828125,153351008,429.5325709751674,431.5471888950893,-0.1533211392380016
2016-01-16,387.5360107421875,390.5570068359375,354.91400146484375,365.072998046875,120352000,420.950430733817,430.131094796317,0.06369213021713627
2016-01-17,382.29901123046875,390.9649963378906,380.0920104980469,387.1520080566406,45319600,411.5658612932478,428.20138113839283,-0.01351358161965166
2016-01-18,387.1679992675781,388.10400390625,376.6650085449219,381.7330017089844,54403900,402.8144313267299,426.52942911783856,0.012736072796625919
2016-01-19,380.14898681640625,387.7300109863281,378.97198486328125,387.0260009765625,46819800,394.88000052315846,424.0135236467634,-0.018129113109683792
2016-01-20,420.2300109863281,425.2669982910156,376.5989990234375,379.739990234375,121720000,393.1455732073103,423.70923868815106,0.10543504141779825
2016-01-21,410.2619934082031,422.87701416015625,406.29998779296875,419.6319885253906,68338000,390.28214372907365,422.7423342750186,-0.023720384830985597
2016-01-22,382.49200439453125,410.4100036621094,375.2820129394531,409.7510070800781,91546600,392.87657383510043,420.27366710844495,-0.06768842705359068
2016-01-23,387.4909973144531,394.5429992675781,381.9809875488281,382.4339904785156,56247400,392.8701433454241,418.0857151576451,0.013069535735354965
2016-01-24,402.97100830078125,405.4849853515625,387.510009765625,388.10198974609375,54824800,395.8232857840402,416.79809715634303,0.0399493435811773
2016-01-25,391.72601318359375,402.3169860839844,388.5539855957031,402.3169860839844,59062400,396.4744306291853,414.82833571661087,-0.02790522118354022
2016-01-26,392.15301513671875,397.7659912109375,390.57501220703125,392.00201416015625,58147000,398.18929181780135,412.9327654157366,0.0010900525845978226
2016-01-27,394.97198486328125,396.8429870605469,391.7820129394531,392.4440002441406,47424400,394.5810023716518,411.30738321940106,0.007188443331437089
2016-01-28,380.28900146484375,395.50201416015625,379.7349853515625,395.14599609375,59247900,390.2991463797433,407.6045735677083,-0.037174746465929664
2016-01-29,379.4739990234375,384.3789978027344,365.4519958496094,380.1080017089844,86125296,389.86800275530135,404.0923825218564,-0.0021431133644858047
2016-01-30,378.2550048828125,380.9169921875,376.4909973144531,378.864990234375,30284400,388.548575265067,400.7897164481027,-0.003212325860960319
2016-01-31,368.7669982910156,380.34698486328125,367.8349914550781,378.2929992675781,37894300,383.6622881208147,397.01714506603423,-0.025083624722259446
2016-02-01,373.0559997558594,378.0719909667969,367.9570007324219,369.3500061035156,51656700,380.9951433454241,393.4280017671131,0.011630654274163321
2016-02-02,374.447998046875,375.88299560546875,372.9200134277344,372.9200134277344,40378700,378.46585518973217,390.511715843564,0.0037313387049842106
2016-02-03,369.9490051269531,374.95001220703125,368.0450134277344,374.64599609375,45933400,374.8911437988281,387.53923979259673,-0.012015000596581338
2016-02-04,389.593994140625,391.6080017089844,369.9930114746094,370.17401123046875,69285504,376.2204284667969,385.60057285853793,0.053101883614825374
2016-02-05,386.54901123046875,391.093994140625,385.5719909667969,388.89801025390625,43825000,377.2311444963728,386.65857369559154,-0.007815785037633693
2016-02-06,376.5220031738281,386.6310119628906,372.3869934082031,386.5889892578125,49249300,376.9835728236607,386.13409714471726,-0.025939810387103357
2016-02-07,376.6199951171875,380.8710021972656,374.90301513671875,376.5140075683594,37076300,378.10542951311385,385.86366780598956,0.00026025555620479146
2016-02-08,373.4469909667969,379.8789978027344,373.3340148925781,376.7569885253906,47671100,378.1612854003906,385.2102864583333,-0.00842494873221833
2016-02-09,376.02899169921875,377.2460021972656,372.89801025390625,373.4230041503906,55318500,378.3871416364397,385.01409621465774,0.006913968501225387
2016-02-10,381.64898681640625,385.4830017089844,375.7829895019531,376.14599609375,85130896,380.0585675920759,383.1769045875186,0.014945643131907493
2016-02-11,379.65399169921875,383.1300048828125,376.39898681640625,382.114013671875,74375600,378.63856724330356,381.71938069661456,-0.005227303585499055
2016-02-12,384.26300048828125,384.9540100097656,379.6000061035156,379.6860046386719,67042800,378.31199428013394,381.803713843936,0.012140024574571084
2016-02-13,391.8599853515625,391.8599853515625,384.6409912109375,384.6409912109375,61911700,380.50313459123885,382.01176089332216,0.019770274144603528
2016-02-14,407.2300109863281,407.2300109863281,392.9320068359375,392.9320068359375,74469800,384.87599400111606,382.2145705450149,0.03922325884072131
2016-02-15,400.18499755859375,410.3810119628906,397.7489929199219,407.5679931640625,74070496,388.6957092285156,382.6173793247768,-0.017299838513058163
2016-02-16,407.4880065917969,408.94500732421875,401.4320068359375,401.4320068359375,73093104,393.18985421316967,383.34761701311385,0.018249082493738022
2016-02-17,416.3219909667969,421.1669921875,406.78399658203125,407.656005859375,83193600,398.1431405203683,384.3642839704241,0.021679127316867275
2016-02-18,422.37298583984375,425.9960021972656,415.63800048828125,416.5719909667969,76752600,404.24585396902904,386.3682832263765,0.014534410875089776
2016-02-19,420.7850036621094,423.10400390625,417.60400390625,422.7300109863281,55711300,409.4632829938616,388.3354739234561,-0.003759667949825962
2016-02-20,437.16400146484375,441.9840087890625,421.60101318359375,421.60101318359375,93992096,415.93528529575894,391.14066423688615,0.03892486105775461
2016-02-21,438.7980041503906,448.0459899902344,429.0769958496094,437.77301025390625,89820704,420.4449986049107,394.47547403971356,0.003737733848330871
2016-02-22,437.74798583984375,439.0450134277344,432.9169921875,438.989013671875,85385200,425.81113978794644,397.55604480561755,-0.0023929423119869453
2016-02-23,420.7359924316406,439.8580017089844,417.8210144042969,438.2550048828125,85244896,427.7037091936384,399.7602350144159,-0.03886252811778146
2016-02-24,424.9549865722656,425.54998779296875,413.9070129394531,420.95599365234375,67743696,428.93699428013394,402.3795674641927,0.01002765205857803
2016-02-25,424.54400634765625,427.718994140625,420.4150085449219,425.0369873046875,70798000,429.2471400669643,404.0438537597656,-0.0009671147241367972
2016-02-26,432.1520080566406,432.1520080566406,421.6199951171875,424.6289978027344,61486000,430.8709978376116,406.2154250372024,0.017920407767467728
2016-02-27,432.5190124511719,434.2309875488281,428.1029968261719,432.8389892578125,41893600,430.2074279785156,408.8819492885045,0.0008492483841082699
2016-02-28,433.5039978027344,435.6830139160156,423.82000732421875,432.5710144042969,53033400,429.4511413574219,411.59071132114957,0.0022773226683849845
2016-02-29,437.6969909667969,441.5069885253906,431.6929931640625,433.43798828125,60694700,429.443856375558,414.65023513067337,0.009672328710496725
2016-03-01,435.12298583984375,439.65301513671875,432.3190002441406,437.9169921875,74895800,431.49914114815846,417.46423485165553,-0.005880792374806099
2016-03-02,423.989013671875,435.9169921875,423.989013671875,435.1310119628906,74955296,431.36114501953125,419.48042660667784,-0.02558810389315269
2016-03-03,421.6510009765625,425.37298583984375,419.4110107421875,423.9119873046875,100484000,430.94785853794644,421.4802841913132,-0.005514323767648155
2016-03-04,410.9389953613281,425.1780090332031,410.9389953613281,421.83599853515625,90856096,427.9174281529018,422.7505696614583,-0.02540490972492626
2016-03-05,400.57000732421875,411.2569885253906,394.0350036621094,410.781005859375,135384992,423.35328456333707,423.1653326125372,-0.025232426598970514
2016-03-06,407.7070007324219,411.9070129394531,395.77801513671875,400.5249938964844,91212496,419.6679992675781,423.18804640997024,0.017817093835551523
2016-03-07,414.3210144042969,415.9169921875,406.3089904785156,407.7569885253906,85762400,416.32857404436385,423.8611900692894,0.016222467752560865
2016-03-08,413.97198486328125,416.2430114746094,411.093994140625,414.4649963378906,70311696,413.30700247628346,424.1699509393601,-0.0008424133193375427
2016-03-09,414.8599853515625,416.0320129394531,411.6059875488281,413.8940124511719,70012304,412.0028555733817,424.10033162434894,0.0021450738715436124
2016-03-10,417.1310119628906,417.5119934082031,413.2510070800781,414.7439880371094,81022896,411.35714285714283,423.8507138206845,0.005474200191670997
2016-03-11,421.69000244140625,423.9259948730469,417.01300048828125,417.2380065917969,73969696,412.8930010114397,423.89380900065106,0.010929397114499917
2016-03-12,411.6239929199219,421.7950134277344,410.093994140625,421.6050109863281,92712896,414.4721418108259,422.6776181175595,-0.02387063829639413
2016-03-13,414.06500244140625,416.60400390625,411.6419982910156,411.64801025390625,74322800,415.3804277692522,421.4998561314174,0.00593019251421345
2016-03-14,416.43798828125,416.6839904785156,414.20098876953125,414.20098876953125,95259400,415.682852608817,420.48509434291293,0.00573095003405788
2016-03-15,416.8299865722656,418.1310119628906,414.9849853515625,416.38800048828125,66781700,416.0911385672433,420.2990940638951,0.0009413125172212933
2016-03-16,417.010986328125,417.6860046386719,415.9119873046875,416.88800048828125,65185800,416.39842442103793,419.92080833798366,0.0004342292102057499
2016-03-17,420.6210021972656,420.99700927734375,417.8890075683594,417.8890075683594,83528600,416.8969944545201,419.73399861653644,0.008656884320788816
2016-03-18,409.5480041503906,420.5469970703125,406.1369934082031,420.5469970703125,104940000,415.1624232700893,418.6576174781436,-0.026325357005549388
2016-03-19,410.4440002441406,410.9840087890625,407.2300109863281,409.2650146484375,58423000,414.9938528878348,417.6064264206659,0.0021877681850965836
2016-03-20,413.7550048828125,414.625,410.4010009765625,410.4010009765625,45947900,414.94956752232144,416.66599818638394,0.008066885218695807
2016-03-21,413.3070068359375,413.4179992675781,410.3810119628906,413.4179992675781,61655400,414.50228445870533,415.5045703706287,-0.0010827616381386962
2016-03-22,418.0889892578125,418.375,412.531005859375,413.1319885253906,66813300,414.68214198521207,414.6934276762463,0.011570049243740943
2016-03-23,418.0409851074219,419.26800537109375,417.364013671875,418.1610107421875,61444200,414.82928466796875,414.41018822079616,-0.0001148180211008043
2016-03-24,416.3940124511719,418.67999267578125,415.4859924316406,418.42401123046875,68346704,414.22542898995533,414.1598554338728,-0.0039397396784595085
2016-03-25,417.177001953125,418.0799865722656,415.5580139160156,416.50799560546875,52560000,415.3152858189174,414.4569033668155,0.001880405285714648
2016-03-26,417.94500732421875,418.98699951171875,416.2590026855469,417.364990234375,44650400,416.38685825892856,415.28428431919644,0.0018409580765432754
2016-03-27,426.7650146484375,428.7969970703125,417.71099853515625,418.1400146484375,71229400,418.2454310825893,416.19180879138764,0.0211032723675455
2016-03-28,424.2309875488281,426.85699462890625,423.2929992675781,426.5480041503906,68522800,419.8059997558594,416.6637122744606,-0.005937757343340011
2016-03-29,416.5159912109375,426.2030029296875,412.6809997558594,424.3039855957031,75411504,419.58128574916293,416.7848554338728,-0.01818583876313995
2016-03-30,414.8160095214844,416.8340148925781,412.4960021972656,416.8340148925781,66034100,419.1205749511719,416.7827613467262,-0.004081431986586503
2016-03-31,416.72900390625,418.3689880371094,415.2569885253906,415.2569885253906,60215200,419.1684308733259,416.7636181059338,0.004611669609792424
2016-04-01,417.9599914550781,418.1730041503906,415.83099365234375,416.760009765625,51235700,419.28028651646207,416.58599853515625,0.0029539281818384833
2016-04-02,420.87298583984375,422.08099365234375,418.4219970703125,418.4219970703125,45681200,419.69856916155135,417.0264267694382,0.006969553173317822
2016-04-03,420.90399169921875,421.5799865722656,419.6969909667969,421.1730041503906,38053700,418.8612801688058,417.35209292457216,7.367034810545903e-05
2016-04-04,421.4440002441406,422.3429870605469,419.60101318359375,421.29901123046875,50634300,418.46313912527904,417.59047444661456,0.001282973209025151
2016-04-05,424.0299987792969,424.2569885253906,420.614013671875,421.0169982910156,60718000,419.5365687779018,417.93333217075894,0.006136043065408936
2016-04-06,423.4129943847656,424.5270080566406,422.72900390625,424.28399658203125,59091000,420.76470947265625,418.2381896972656,-0.0014550960929827772
2016-04-07,422.7449951171875,423.6570129394531,420.51800537109375,423.6199951171875,57858600,421.6241367885045,418.3393322172619,-0.0015776541495821084
2016-04-08,420.3489990234375,425.3609924316406,419.635009765625,422.9070129394531,63454700,421.9654235839844,418.8536653064546,-0.0056677101359551285
2016-04-09,419.4110107421875,420.8909912109375,416.5150146484375,420.8110046386719,49792700,421.7565699986049,419.2806658063616,-0.0022314512070426007
2016-04-10,421.5639953613281,422.43499755859375,419.2569885253906,419.5920104980469,73478600,421.8508562360491,419.6525224958147,0.005133352639766775
2016-04-11,422.4830017089844,422.739013671875,420.5329895019531,421.87200927734375,50747500,421.99928501674106,420.0894746326265,0.0021799924988104014
2016-04-12,425.19000244140625,427.2770080566406,422.8429870605469,422.8429870605469,70728800,422.16499982561385,420.4276181175595,0.00640736011028098
2016-04-13,423.7340087890625,426.6579895019531,422.9159851074219,425.6319885253906,69060400,422.2108590262277,420.6987144833519,-0.0034243365177533125
2016-04-14,424.2820129394531,425.3710021972656,423.01300048828125,423.93499755859375,45281000,422.43043300083707,421.07433355422245,0.0012932739384234893
2016-04-15,429.7130126953125,429.9280090332031,424.427001953125,424.427001953125,54801500,423.76814923967635,421.6712864467076,0.012800447792337577
2016-04-16,430.5719909667969,432.625,428.9840087890625,429.57501220703125,39392800,425.3625749860491,422.27257138206846,0.0019989580164132548
2016-04-17,427.39898681640625,431.3710021972656,426.0790100097656,430.635986328125,52125900,426.1961451939174,422.3027605329241,-0.007369276722496543
2016-04-18,428.59100341796875,429.27398681640625,427.08599853515625,427.6109924316406,55670900,427.0687168666295,422.51038033621654,0.0027890019357359463
2016-04-19,435.5090026855469,436.0199890136719,428.10400390625,428.7030029296875,52810500,428.54285975864957,423.41480945405505,0.016141261044697153
2016-04-20,441.3890075683594,443.0539855957031,434.406005859375,435.3240051269531,72890096,431.06500244140625,424.68019031343005,0.013501454267428992
2016-04-21,449.42498779296875,450.5480041503906,440.9519958496094,441.4159851074219,68204704,434.65685599190846,426.2371419270833,0.018206117703021496
2016-04-22,445.73699951171875,449.80999755859375,444.1499938964844,449.68798828125,58804400,436.9459969656808,427.55985659644716,-0.008206015200358463
2016-04-23,450.2820129394531,450.2820129394531,444.33099365234375,445.8609924316406,50485400,439.76171439034596,428.9602864583333,0.010196625886370603
2016-04-24,458.55499267578125,460.14599609375,448.9280090332031,450.55999755859375,68198400,444.2125723702567,430.75319126674106,0.018372885211030088
2016-04-25,461.4259948730469,466.6199951171875,453.5920104980469,459.1210021972656,87091800,448.90328543526783,432.6570957728795,0.006260976858004863
2016-04-26,466.0889892578125,467.9649963378906,461.6210021972656,461.64801025390625,78971904,453.27185494559154,434.65990484328495,0.010105617014595225
2016-04-27,444.68701171875,467.0790100097656,444.1340026855469,466.2619934082031,93564896,453.7429983956473,435.67295328776044,-0.04591822169655291
2016-04-28,449.010986328125,449.5509948730469,436.6499938964844,445.0379943847656,74064704,453.68385532924106,436.9237147739955,0.00972363594039427
2016-04-29,455.09698486328125,455.3840026855469,446.0169982910156,449.4079895019531,49258500,455.02099609375,438.57838076636904,0.013554230788261235
2016-04-30,448.3179931640625,455.5870056152344,447.6969909667969,455.1780090332031,69322600,454.7404218401228,439.9549037388393,-0.014895707782496714
2016-05-01,451.875,452.47900390625,447.927001953125,448.4840087890625,40660100,453.78613717215404,441.3982849121094,0.007934115717358248
2016-05-02,444.66900634765625,452.44500732421875,441.7760009765625,451.9330139160156,92127000,451.3922816685268,442.4547613234747,-0.015946873919432947
2016-05-03,450.3039855957031,451.09698486328125,442.61700439453125,444.72698974609375,59366400,449.1372811453683,443.6506652832031,0.01267230044731571
2016-05-04,446.72198486328125,450.37799072265625,445.6300048828125,450.1830139160156,50407300,449.42799159458707,444.7453308105469,-0.007954628089030247
2016-05-05,447.97601318359375,448.5060119628906,445.88299560546875,446.71099853515625,50440800,449.28013828822543,445.8736165364583,0.002807178430442203
2016-05-06,459.6029968261719,461.375,447.0679931640625,447.9419860839844,72796800,449.9238542829241,447.2969491141183,0.025954478142589776
2016-05-07,458.5360107421875,460.67498779296875,457.3240051269531,459.6390075683594,38364500,451.3835710797991,448.6285691034226,-0.0023215385699234536
2016-05-08,458.5480041503906,459.4169921875,455.9830017089844,458.4289855957031,40315000,452.3368573869978,450.11185564313615,2.615586981646878e-05
2016-05-09,460.4830017089844,462.4809875488281,456.531005859375,458.20599365234375,55493100,454.5959995814732,451.6305222284226,0.004219836398980714
2016-05-10,450.8949890136719,461.9289855957031,448.9540100097656,460.51800537109375,58956100,454.680428641183,452.3631882440476,-0.020821643056809114
2016-05-11,452.7279968261719,454.57598876953125,450.864013671875,450.864013671875,50605200,455.5384303501674,452.90314011346726,0.00406526543244512
